Date,ItraxxMain,ItraxxXover,CDX_IG,SPX_Price,SPX_Volume,EuSt_Price,EuSt_Volume
2014-06-05,106.5995,165.061,105.0362,1940.46,439411360.0,3267.05,923132800.0
2014-06-06,106.7671,166.416,105.1864,1949.44,459428352.0,3294.28,803519296.0
2014-06-09,106.8393,166.8066,105.19,1951.27,433737152.0,3305.26,547844544.0
2014-06-10,106.7814,166.3247,105.1844,1950.79,412486016.0,3313.8,602359232.0
2014-06-11,106.7219,165.9408,105.1237,1943.89,397056288.0,3289.0901,612790912.0
2014-06-12,106.6798,165.7714,105.0397,1930.11,469795936.0,3284.28,550651008.0
2014-06-13,106.6882,165.6457,105.0586,1936.16,454782016.0,3282.8401,584302016.0
2014-06-16,106.6193,165.2648,105.0392,1937.78,461743968.0,3261.4199,480982080.0
2014-06-17,106.6522,165.3749,105.054,1941.99,424817824.0,3275.3301,529640704.0
2014-06-18,106.694,165.6965,105.2058,1956.98,450175296.0,3279.2,474944096.0
2014-06-19,106.8381,166.6136,105.2521,1959.48,487951232.0,3314.8,735189696.0
2014-06-20,106.7948,166.5889,105.228,1962.87,1225010560.0,3302.3601,1095875584.0
2014-06-23,106.7956,166.3625,105.2733,1962.61,429726112.0,3282.5801,506912416.0
2014-06-24,106.7985,166.2491,105.2298,1949.98,481626688.0,3284.8101,685818816.0
2014-06-25,106.7469,165.8649,105.2631,1959.53,469446912.0,3252.3101,757734784.0
2014-06-26,106.7025,165.5388,105.2375,1957.22,417090176.0,3233.1899,660458240.0
2014-06-27,106.6553,165.4451,105.1993,1960.96,754974656.0,3227.8501,457742144.0
2014-06-30,106.5882,165.2439,105.1518,1960.23,543446720.0,3228.24,651273664.0
2014-07-01,106.7114,165.8181,105.2589,1973.32,453395488.0,3258.71,714028992.0
2014-07-02,106.7782,166.0281,105.244,1974.62,398543776.0,3252.25,769837952.0
2014-07-03,106.9254,166.7097,105.328,1985.44,372778080.0,3289.75,1133702272.0
2014-07-07,106.8044,166.1007,105.2927,1977.65,411961184.0,3230.9199,394754528.0
2014-07-08,106.6732,165.368,105.2101,1963.71,500784960.0,3184.3799,744958848.0
2014-07-09,106.6463,165.0692,105.2398,1972.83,424467520.0,3203.1001,607727744.0
2014-07-10,106.5998,164.6498,105.2117,1964.68,431707552.0,3150.5901,1076646400.0
2014-07-11,106.645,165.0323,105.1926,1967.57,389943168.0,3157.05,622786624.0
2014-07-14,106.7418,165.6015,105.2538,1977.1,413153408.0,3185.8601,481968192.0
2014-07-15,106.6571,164.8435,105.2348,1973.28,574597440.0,3153.75,849078784.0
2014-07-16,106.7268,165.2257,105.2623,1981.57,563271424.0,3202.9399,706188608.0
2014-07-17,106.6445,164.6694,105.0982,1958.12,570555776.0,3157.8201,599457088.0
2014-07-18,106.6767,164.7967,105.1901,1978.22,598989888.0,3164.21,595267328.0
2014-07-21,106.5949,164.3636,105.1506,1973.63,412421888.0,3137.0601,432742560.0
2014-07-22,106.6945,165.0684,105.1916,1983.53,442676576.0,3189.22,470229728.0
2014-07-23,106.7203,165.1476,105.1973,1987.01,500128448.0,3193.1299,464334880.0
2014-07-24,106.7403,165.3673,105.1926,1987.98,508563520.0,3220.0701,588319808.0
2014-07-25,106.6732,164.8815,105.1521,1978.34,429045440.0,3174.99,493994304.0
2014-07-28,106.6859,164.9937,105.1542,1978.91,446608288.0,3171.55,391159424.0
2014-07-29,106.67,165.0689,105.1219,1969.95,501819168.0,3190.54,589409216.0
2014-07-30,106.6717,165.2093,105.1225,1970.07,501324096.0,3169.23,473040448.0
2014-07-31,106.5072,164.0012,104.9219,1930.67,636984128.0,3115.51,688508224.0
2014-08-01,106.3743,162.914,104.8086,1925.15,530081184.0,3072.5701,740206016.0
2014-08-04,106.4031,163.1455,104.959,1938.99,478743840.0,3070.46,582903936.0
2014-08-05,106.4837,163.5345,104.8721,1920.21,514760256.0,3072.2,607331072.0
2014-08-06,106.4077,162.6575,104.8587,1920.24,497211520.0,3050.3701,709441024.0
2014-08-07,106.2422,161.6468,104.7745,1909.57,482464896.0,3012.8799,726667840.0
2014-08-08,106.2411,161.2179,104.9217,1931.59,464022784.0,3006.8301,671395904.0
2014-08-11,106.4308,162.6348,105.0124,1936.92,406222624.0,3047.5601,498371360.0
2014-08-12,106.4035,162.51,105.0095,1933.75,361088448.0,3023.77,447931680.0
2014-08-13,106.5188,163.6152,105.136,1946.72,381970080.0,3056.1699,407021632.0
2014-08-14,106.6174,164.3397,105.2005,1955.18,329704736.0,3058.1599,463017472.0
2014-08-15,106.5094,163.3755,105.1887,1955.06,608697920.0,3033.52,286340896.0
2014-08-18,106.7477,164.9056,105.3236,1971.74,437281792.0,3073.45,397263808.0
2014-08-19,106.8045,165.3715,105.3123,1981.6,406385920.0,3091.1101,336921824.0
2014-08-20,106.797,165.2388,105.2924,1986.51,387730624.0,3083.5,340432672.0
2014-08-21,106.8542,165.5944,105.3638,1992.37,404517728.0,3124.5601,450048160.0
2014-08-22,106.8262,165.5367,105.2866,1988.4,388759008.0,3098.5,423821888.0
2014-08-26,106.9871,166.8937,105.3886,2000.02,321244960.0,3197.54,499090720.0
2014-08-27,106.9438,166.6451,105.3845,2000.12,360861728.0,3194.45,413262464.0
2014-08-28,106.859,166.1176,105.3579,1996.74,327403168.0,3164.4399,467253952.0
2014-08-29,106.8319,165.9981,105.3549,2003.37,434091648.0,3172.6299,407903936.0
2014-09-02,106.8889,166.3166,105.352,2002.28,414849152.0,3180.29,383927616.0
2014-09-03,106.9491,166.796,105.3541,2000.72,408860448.0,3218.8401,651449472.0
2014-09-04,107.0513,167.3569,105.3478,1997.65,437703744.0,3277.25,1062556736.0
2014-09-05,107.0683,167.3298,105.3936,2007.71,470374464.0,3275.25,682634816.0
2014-09-08,107.0515,167.0896,105.3663,2001.54,472663296.0,3267.54,426085280.0
2014-09-09,106.9559,166.3526,105.2367,1988.44,492285056.0,3245.4299,518063168.0
2014-09-10,106.9131,165.971,105.284,1995.69,450704896.0,3244.1599,457108608.0
2014-09-11,106.8878,166.1562,105.2552,1997.45,420061568.0,3237.76,534507712.0
2014-09-12,106.9016,166.1368,105.2097,1985.54,553889152.0,3235.0701,387525248.0
2014-09-15,106.8028,165.6631,105.143,1984.13,487894016.0,3231.7,518196832.0
2014-09-16,106.7901,165.161,105.2102,1998.98,490373120.0,3221.73,459923520.0
2014-09-17,106.9157,166.2681,105.2832,2001.57,508634112.0,3237.4399,520724864.0
2014-09-18,106.9983,166.9288,105.3596,2011.36,549523328.0,3271.3701,656906112.0
2014-09-19,107.0502,167.3701,105.4111,2010.4,1578831488.0,3273.25,1069191680.0
2014-09-22,106.99,167.0312,105.2971,1994.29,561021440.0,3257.48,512242016.0
2014-09-23,106.896,166.2948,105.2135,1982.77,535353824.0,3205.9299,587931968.0
2014-09-24,106.9295,166.155,105.2674,1998.3,523858304.0,3244.01,575790336.0
2014-09-25,106.8061,165.2176,105.1514,1965.99,554326976.0,3202.3101,692888000.0
2014-09-26,106.7086,164.7836,105.0396,1982.85,482800576.0,3219.5801,525198432.0
2014-09-29,106.5449,164.0917,104.9112,1977.8,448843840.0,3186.95,497157152.0
2014-09-30,106.7257,165.2038,105.0316,1972.29,613410880.0,3225.9299,760648640.0
2014-10-01,106.7388,165.2591,105.0228,1946.16,612042368.0,3195.0801,781452416.0
2014-10-02,106.6466,164.8097,105.1015,1946.17,530950208.0,3106.4199,946056512.0
2014-10-03,106.8993,166.1708,105.3156,1967.9,573337856.0,3133.3701,475785440.0
2014-10-06,107.0371,167.1541,105.2599,1964.82,451497760.0,3138.6699,496689024.0
2014-10-07,106.8984,166.1469,105.1526,1935.1,535635072.0,3082.1001,629253568.0
2014-10-08,106.87,165.888,105.2732,1968.89,630988928.0,3053.3101,1024911936.0
2014-10-09,106.8874,165.8622,105.1239,1928.21,629544960.0,3042.45,1196432384.0
2014-10-10,106.7372,164.5655,105.0203,1906.13,784976384.0,2991.5,809508928.0
2014-10-14,106.7456,164.4773,104.9543,1877.7,717277824.0,3000.99,753028096.0
2014-10-15,106.4407,162.3355,104.9255,1862.49,957773440.0,2892.55,1135229184.0
2014-10-16,106.3255,161.8319,104.9237,1862.76,815644928.0,2874.6499,1681057792.0
2014-10-17,106.6273,163.9967,105.1006,1886.76,821580032.0,2962.24,1190752512.0
2014-10-20,106.5279,163.4692,105.1631,1904.01,546459648.0,2927.3,1093463936.0
2014-10-21,106.8061,165.153,105.3369,1941.28,619562176.0,2991.46,1177388928.0
2014-10-22,106.8659,165.8882,105.2394,1927.11,655120704.0,3008.53,803557120.0
2014-10-23,106.9279,165.9845,105.3491,1950.82,582502784.0,3044.3,790021184.0
2014-10-24,106.9332,166.1585,105.399,1964.58,522245824.0,3030.3701,698238592.0
2014-10-27,106.8618,165.5863,105.4043,1961.63,491705632.0,2998.8401,890738496.0
2014-10-28,106.9361,165.8767,105.4332,1985.05,548310080.0,3036.1499,647977600.0
2014-10-29,106.9095,165.368,105.3764,1982.3,569952512.0,3022.4199,709617984.0
2014-10-30,106.8814,165.1295,105.376,1994.65,524165472.0,3035.8999,844030528.0
2014-10-31,107.025,165.8178,105.4757,2018.05,712729024.0,3113.3201,831723776.0
2014-11-03,106.9971,165.6133,105.4713,2017.81,508736448.0,3082.3201,698648960.0
2014-11-04,106.9582,165.1572,105.4105,2012.1,543311552.0,3034.24,737049152.0
2014-11-05,106.9984,165.8773,105.4231,2023.57,536628928.0,3091.54,663814336.0
2014-11-06,107.096,166.324,105.4319,2031.21,515367744.0,3102.0701,925104768.0
2014-11-07,107.058,166.1305,105.4013,2031.92,525751680.0,3064.9199,749718336.0
2014-11-10,107.1642,166.9454,105.4616,2038.26,478569504.0,3094.6001,777549376.0
2014-11-12,107.121,166.5648,105.4667,2038.25,485259584.0,3047.3,812572096.0
2014-11-13,107.1518,166.4791,105.4275,2039.33,499429664.0,3056.8,680560000.0
2014-11-14,107.159,166.0107,105.4142,2039.82,470705056.0,3059.99,609017664.0
2014-11-17,107.1582,166.2079,105.3685,2041.32,495556288.0,3084.79,658239296.0
2014-11-18,107.0999,166.0254,105.341,2051.8,485794304.0,3120.4199,1194311936.0
2014-11-19,107.0998,165.9378,105.3601,2048.72,478726752.0,3123.1201,756287424.0
2014-11-20,107.1134,165.5617,105.4007,2052.75,467789184.0,3102.21,909168192.0
2014-11-21,107.2831,166.8082,105.5203,2063.5,741511872.0,3194.22,1644980992.0
2014-11-24,107.3843,167.5941,105.6443,2069.41,493393984.0,3211.7,881075520.0
2014-11-25,107.3884,167.8701,105.6794,2067.03,597605120.0,3226.1499,908286400.0
2014-11-26,107.3942,168.4075,105.7067,2072.83,517876352.0,3226.0801,617278848.0
2014-11-28,107.4831,169.2043,105.6663,2067.56,416521408.0,3250.9299,605566336.0
2014-12-01,107.4615,168.4392,105.5897,2053.44,564631744.0,3232.9099,659265600.0
2014-12-02,107.5292,168.7743,105.6216,2066.55,510403936.0,3238.3501,763450368.0
2014-12-03,107.5527,169.3583,105.6585,2074.33,546661120.0,3247.72,795909568.0
2014-12-04,107.4753,169.1763,105.6428,2071.92,505428768.0,3191.25,926355968.0
2014-12-05,107.6231,170.0742,105.6085,2075.37,504616736.0,3277.3799,855954176.0
2014-12-08,107.5547,169.353,105.5037,2060.31,561256448.0,3247.99,519912864.0
2014-12-09,107.4319,168.2221,105.4917,2059.82,545168576.0,3162.77,953929024.0
2014-12-10,107.3724,167.8112,105.3278,2026.14,631221120.0,3150.95,815382784.0
2014-12-11,107.3773,167.9925,105.2921,2035.33,544616384.0,3159.1101,799338176.0
2014-12-12,107.0963,166.0838,105.1165,2002.33,671126400.0,3067.3201,824800192.0
2014-12-15,106.9019,164.8175,105.019,1989.63,683460608.0,2982.8999,911188160.0
2014-12-16,106.9279,165.2603,104.9427,1972.74,706264960.0,3049.99,1545193600.0
2014-12-17,107.1639,166.7751,105.2679,2012.89,671782208.0,3051.99,932017344.0
2014-12-18,107.2707,167.6508,105.496,2061.23,677713024.0,3153.77,1051089664.0
2014-12-19,107.3009,167.793,105.533,2070.65,1646902272.0,3141.28,1517570304.0
2014-12-22,107.384,168.4427,105.5128,2078.54,571130624.0,3154.9099,546231232.0
2014-12-23,107.4849,169.3007,105.5373,2082.17,483428768.0,3192.47,630220736.0
2014-12-24,107.4997,169.3661,105.5443,2081.88,229198464.0,3184.6599,59642552.0
2014-12-29,107.3991,168.7408,105.4943,2090.57,336886208.0,3185.1699,536028288.0
2014-12-30,107.2782,167.8751,105.4599,2080.35,315475424.0,3135.95,425814816.0
2014-12-31,107.2672,167.6473,105.4726,2058.9,422132544.0,3146.4299,71017032.0
2015-01-02,107.4092,168.782,105.4343,2058.2,435587744.0,3139.4399,572413952.0
2015-01-05,107.2179,167.2002,105.3238,2020.58,621869504.0,3023.1399,902899456.0
2015-01-06,107.1062,166.3253,105.2129,2002.61,640380544.0,3007.9099,753808896.0
2015-01-07,107.1827,167.0286,105.294,2025.9,546558976.0,3026.79,715324416.0
2015-01-08,107.3587,168.4452,105.3674,2062.14,614787008.0,3135.0801,804703744.0
2015-01-09,107.2574,167.6801,105.3265,2044.81,508986976.0,3042.8999,1369595136.0
2015-01-12,107.3335,168.2385,105.2672,2028.26,543538944.0,3084.1799,2049388288.0
2015-01-13,107.3844,168.3626,105.2334,2023.03,624200640.0,3133.8601,783278592.0
2015-01-14,107.3304,167.9552,105.2377,2011.27,684866624.0,3089.6699,940056576.0
2015-01-15,107.4358,168.6691,105.1676,1992.67,621963008.0,3157.3601,1068333056.0
2015-01-16,107.4713,169.3915,105.2153,2019.42,742480704.0,3202.24,883416896.0
2015-01-20,107.5574,169.8432,105.2181,2022.55,616621888.0,3244.9199,860458176.0
2015-01-21,107.6475,170.4982,105.3194,2032.12,552155584.0,3269.73,842750592.0
2015-01-22,107.7466,171.3704,105.43,2063.15,653642048.0,3322.6499,1174609792.0
2015-01-23,107.8019,171.7664,105.4469,2051.82,546891008.0,3382.55,1092144256.0
2015-01-26,107.8992,172.4381,105.5519,2057.09,539970176.0,3414.28,700837056.0
2015-01-27,107.7939,171.7538,105.4922,2029.55,602696576.0,3372.5801,727935872.0
2015-01-28,107.7093,171.1777,105.4018,2002.16,717223424.0,3358.96,907799104.0
2015-01-29,107.6126,170.6691,105.4422,2021.25,681082880.0,3371.8301,721907584.0
2015-01-30,107.4905,169.893,105.3217,1994.99,919574656.0,3351.4399,833654144.0
2015-02-02,107.5528,170.356,105.423,2020.85,652420544.0,3370.1101,759067648.0
2015-02-03,107.6966,171.4661,105.5974,2050.03,669646400.0,3414.1799,959734464.0
2015-02-04,107.6792,171.3864,105.4606,2041.51,650883136.0,3415.53,755472064.0
2015-02-05,107.7318,171.6417,105.5566,2062.52,546894528.0,3408.96,647307840.0
2015-02-06,107.7087,171.5197,105.5551,2055.47,603001728.0,3398.1599,548921344.0
2015-02-09,107.5448,170.7005,105.5387,2046.74,513780480.0,3347.75,685639424.0
2015-02-10,107.6086,171.0146,105.5594,2068.59,546738112.0,3383.1299,671339200.0
2015-02-11,107.5498,170.8593,105.5251,2068.53,511007616.0,3374.1399,693800512.0
2015-02-12,107.5912,171.5048,105.5942,2088.48,577589568.0,3417.6101,832070528.0
2015-02-13,107.6829,172.0402,105.6299,2096.99,510418560.0,3447.5901,774587072.0
2015-02-17,107.621,171.429,105.6158,2100.34,565219584.0,3438.4399,563586176.0
2015-02-18,107.7942,172.564,105.6712,2099.68,466127968.0,3465.8,770145536.0
2015-02-19,107.8425,172.9402,105.6686,2097.45,471760544.0,3488.0801,715224000.0
2015-02-20,107.8376,173.1717,105.7039,2110.3,630178304.0,3490.53,760150720.0
2015-02-23,107.9399,173.8486,105.7075,2109.66,503653216.0,3519.5801,548550144.0
2015-02-24,108.0012,174.3873,105.7914,2115.48,507302944.0,3547.1001,643925568.0
2015-02-25,107.9915,174.5401,105.8062,2113.86,492795808.0,3541.78,554682112.0
2015-02-26,108.1028,175.4983,105.8224,2110.74,511278208.0,3574.9399,717568128.0
2015-02-27,108.0702,175.3216,105.8316,2104.5,603843456.0,3599.0,772645760.0
2015-03-02,108.0337,175.0745,105.8656,2117.39,524842816.0,3591.0901,674502848.0
2015-03-03,108.0174,174.9936,105.8161,2107.78,505059072.0,3549.1101,650525056.0
2015-03-04,108.0535,175.2789,105.8188,2098.53,510419040.0,3583.4399,598329344.0
2015-03-05,108.1669,176.3967,105.8977,2101.04,488319360.0,3618.21,589145728.0
2015-03-06,108.1325,176.3093,105.8064,2071.26,663313984.0,3617.6201,542890624.0
2015-03-09,108.0948,175.8431,105.7348,2079.43,500131872.0,3610.28,568888512.0
2015-03-10,108.0457,175.4742,105.6691,2044.16,625562688.0,3567.25,627230208.0
2015-03-11,108.1097,176.1465,105.6643,2040.24,547776128.0,3649.54,647733504.0
2015-03-12,108.1015,176.3975,105.7212,2065.95,547397376.0,3641.3201,637909376.0
2015-03-13,108.0956,176.3272,105.6317,2053.4,559884480.0,3656.21,698322112.0
2015-03-16,108.0907,176.3633,105.6681,2081.19,549107968.0,3706.75,718062080.0
2015-03-17,108.0614,176.0275,105.673,2074.28,482915200.0,3672.1599,689562944.0
2015-03-18,107.9952,175.4256,105.8118,2099.5,642799488.0,3668.52,743497408.0
2015-03-19,107.9898,175.3863,105.7685,2089.27,538912768.0,3670.73,800028288.0
2015-03-20,108.1267,176.4231,105.8127,2108.1,1569085440.0,3726.0701,1247049344.0
2015-03-23,108.0133,175.7563,105.8133,2104.42,505802624.0,3699.04,700327552.0
2015-03-24,108.0512,175.991,105.795,2091.5,518017184.0,3731.3501,679208320.0
2015-03-25,108.0095,175.4158,105.6957,2061.05,591249664.0,3684.04,595709888.0
2015-03-26,108.0591,175.8601,105.6898,2056.15,629338432.0,3669.79,767037952.0
2015-03-27,108.0199,175.8436,105.6753,2061.02,554212096.0,3679.03,597183104.0
2015-03-30,108.0294,175.8995,105.7148,2086.24,499786176.0,3727.8,607885568.0
2015-03-31,108.0168,175.852,105.7335,2067.89,671221952.0,3697.3799,641065856.0
2015-04-01,108.0046,176.0956,105.7607,2059.69,577114176.0,3714.8899,711782208.0
2015-04-02,107.9832,176.1875,105.8012,2066.96,492594688.0,3715.27,475153056.0
2015-04-07,108.0855,176.7927,105.9378,2076.33,444401344.0,3768.72,664821184.0
2015-04-08,108.0661,176.9557,105.9224,2081.9,500216192.0,3742.6299,560448576.0
2015-04-09,108.1172,177.2002,105.9201,2091.18,483774336.0,3781.79,485811072.0
2015-04-10,108.2337,177.9737,105.9124,2102.06,473559040.0,3816.76,595236160.0
2015-04-13,108.2176,177.8052,105.8523,2092.43,495736640.0,3828.78,408833920.0
2015-04-14,108.1175,176.9297,105.8636,2095.84,459195808.0,3784.53,748876480.0
2015-04-15,108.1567,177.1231,105.9301,2106.63,573306624.0,3803.55,769551296.0
2015-04-16,107.9692,175.8518,105.8882,2104.99,504965120.0,3751.72,736337984.0
2015-04-17,107.76,174.6959,105.7816,2081.18,671368960.0,3674.05,992626944.0
2015-04-20,107.7319,174.7715,105.8402,2100.4,489427808.0,3718.04,555349248.0
2015-04-21,107.7717,175.296,105.8635,2097.29,499610688.0,3719.3799,734846784.0
2015-04-22,107.8576,175.9695,105.894,2107.96,532741408.0,3724.49,712146752.0
2015-04-23,107.8339,175.9447,105.907,2112.93,579433600.0,3697.8799,722933312.0
2015-04-24,107.7649,175.4828,105.918,2117.69,563442048.0,3713.96,749130496.0
2015-04-27,107.9145,176.5758,105.9288,2108.92,601573312.0,3771.45,734986624.0
2015-04-28,107.883,176.1995,105.9222,2114.76,555166400.0,3715.4199,681274112.0
2015-04-29,107.7982,175.3673,105.8442,2106.85,560514752.0,3617.1101,756167104.0
2015-04-30,107.8476,175.5995,105.8073,2085.51,696789504.0,3615.5901,929090944.0
2015-05-05,107.747,174.7032,105.7927,2089.46,546268352.0,3546.5601,945079104.0
2015-05-06,107.7106,174.4341,105.7119,2080.15,563782528.0,3558.03,775853120.0
2015-05-07,107.7505,174.5961,105.6904,2088.0,545155584.0,3556.21,778824000.0
2015-05-08,107.9093,175.5563,105.839,2116.1,536169248.0,3649.48,770007936.0
2015-05-11,107.877,175.2416,105.7503,2105.33,475660096.0,3624.4099,659211392.0
2015-05-12,107.8128,174.4455,105.7384,2099.12,479504928.0,3573.1001,890549312.0
2015-05-13,107.8029,174.4597,105.7192,2098.48,482084640.0,3553.4199,809804800.0
2015-05-14,107.8531,174.8923,105.8133,2121.1,486270432.0,3602.22,661379776.0
2015-05-15,107.892,175.3561,105.8799,2122.73,615096320.0,3573.0701,754381248.0
2015-05-18,107.8487,174.9836,105.8472,2129.2,452532480.0,3589.22,652420928.0
2015-05-19,107.9083,175.4986,105.8279,2127.83,526865184.0,3670.52,744239360.0
2015-05-20,107.9115,175.5292,105.8007,2125.85,519596768.0,3683.48,531233120.0
2015-05-21,107.9518,175.9125,105.8476,2130.82,490181856.0,3688.72,508436704.0
2015-05-22,107.8388,175.3259,105.8312,2126.06,431185120.0,3679.1399,427732576.0
2015-05-26,107.7243,174.6979,105.8258,2104.2,565730880.0,3619.3,803766336.0
2015-05-27,107.8126,175.5766,105.8871,2123.48,521363168.0,3682.8701,694518976.0
2015-05-28,107.7302,175.2649,105.8313,2120.79,441847488.0,3650.71,472502368.0
2015-05-29,107.5786,174.551,105.8335,2107.39,768062208.0,3570.78,769935744.0
2015-06-01,107.5635,174.032,105.855,2111.73,496321824.0,3575.04,481173184.0
2015-06-02,107.6389,174.4848,105.8427,2109.6,477625184.0,3561.8899,573774976.0
2015-06-03,107.678,174.5431,105.7787,2114.07,474052832.0,3583.8201,559720640.0
2015-06-04,107.6635,173.9094,105.7337,2095.84,529531520.0,3556.3799,639721792.0
2015-06-05,107.5278,173.1654,105.6932,2092.83,567359104.0,3510.01,643653504.0
2015-06-08,107.4596,172.6149,105.6298,2079.28,494053920.0,3468.3101,519317824.0
2015-06-09,107.4331,172.5432,105.6558,2080.15,498462304.0,3456.79,638187264.0
2015-06-10,107.5913,173.7552,105.7365,2105.2,513278144.0,3526.48,652958592.0
2015-06-11,107.5635,173.7723,105.7585,2108.86,548636544.0,3551.9099,596490240.0
2015-06-12,107.4771,173.1102,105.6734,2094.11,456747968.0,3502.77,546351104.0
2015-06-15,107.2713,171.8303,105.5563,2084.43,512029184.0,3438.0701,529885728.0
2015-06-16,107.2233,171.513,105.6148,2096.29,423381152.0,3454.0901,652646976.0
2015-06-17,107.0947,170.8653,105.5678,2100.44,489365184.0,3428.76,576651712.0
2015-06-18,107.0869,170.9373,105.6521,2121.24,552029248.0,3450.45,743815808.0
2015-06-19,107.1502,171.9843,105.6569,2109.99,1262677632.0,3455.8,1018920704.0
2015-06-22,107.5841,174.6697,105.814,2122.85,472835104.0,3596.0701,1079258496.0
2015-06-23,107.6353,174.9262,105.8151,2124.2,458723552.0,3625.97,722197120.0
2015-06-24,107.5381,174.3474,105.7227,2108.58,542556416.0,3610.95,796713472.0
2015-06-25,107.5913,174.7679,105.7218,2102.31,503689792.0,3610.9099,740231232.0
2015-06-26,107.6165,174.7347,105.7076,2101.49,939093568.0,3621.3701,688218496.0
2015-06-29,107.0865,171.125,105.4874,2057.64,596336896.0,3468.8999,1088604672.0
2015-06-30,107.1712,171.6791,105.5917,2063.11,726352256.0,3424.3,905173440.0
2015-07-01,107.259,172.5338,105.6678,2077.42,536482208.0,3496.28,828734848.0
2015-07-02,107.2935,172.0204,105.6942,2076.78,489734016.0,3463.25,561332032.0
2015-07-06,106.9755,170.76,105.5284,2068.76,594511232.0,3365.2,931023552.0
2015-07-07,106.854,169.8473,105.5564,2081.34,639140352.0,3294.1899,910501632.0
2015-07-08,106.9343,170.3476,105.4464,2046.68,388666336.0,3327.5,780490176.0
2015-07-09,107.1885,171.8195,105.4743,2051.31,566892224.0,3420.03,857481024.0
2015-07-10,107.5701,174.2714,105.6451,2076.62,495269056.0,3528.8101,905880384.0
2015-07-13,107.7479,175.5538,105.7298,2099.6,509909472.0,3590.4299,719755520.0
2015-07-14,107.7307,175.5172,105.7535,2108.95,508384000.0,3607.1899,548204288.0
2015-07-15,107.7518,175.9104,105.7589,2107.4,547400512.0,3623.8701,523239040.0
2015-07-16,107.9323,176.9646,105.8754,2124.29,538689792.0,3676.4099,757009920.0
2015-07-17,108.0048,177.1128,105.8484,2126.64,636935424.0,3670.3401,619976320.0
2015-07-20,108.0684,177.5729,105.8283,2128.28,509967424.0,3686.5801,518811712.0
2015-07-21,108.0154,176.952,105.805,2119.21,566156224.0,3647.96,718261760.0
2015-07-22,107.9506,176.3698,105.7067,2114.15,619434368.0,3635.5801,676776256.0
2015-07-23,107.9512,175.949,105.655,2102.15,593052480.0,3634.6399,870187520.0
2015-07-24,107.8978,175.4191,105.5547,2079.65,629186496.0,3600.0,616928704.0
2015-07-27,107.7912,174.5902,105.4821,2067.64,667212992.0,3513.1001,722487360.0
2015-07-28,107.8177,174.9522,105.6014,2093.25,620626560.0,3554.1101,497616192.0
2015-07-29,107.8879,175.5172,105.6412,2108.57,579763776.0,3575.53,537541440.0
2015-07-30,107.8313,175.3459,105.5913,2108.63,513199040.0,3583.79,589099712.0
2015-07-31,107.9141,175.7549,105.6333,2103.84,651341056.0,3600.6899,594913536.0
2015-08-03,107.8956,175.3762,105.5724,2098.04,554008960.0,3635.3999,599048192.0
2015-08-04,107.8643,175.0128,105.5499,2093.32,552836992.0,3619.3101,677114304.0
2015-08-05,107.8939,175.323,105.5622,2099.84,586582464.0,3676.75,704232192.0
2015-08-06,107.8223,174.6892,105.4538,2083.56,621613696.0,3668.47,622033664.0
2015-08-07,107.7371,174.0329,105.4172,2077.57,538228032.0,3637.8,564188096.0
2015-08-10,107.8499,174.7306,105.4934,2104.18,545988160.0,3674.9399,387748928.0
2015-08-11,107.7231,173.9612,105.4179,2084.07,572683712.0,3605.28,442607584.0
2015-08-12,107.5852,173.1104,105.3867,2086.05,654851200.0,3484.4099,691696128.0
2015-08-13,107.6637,173.4578,105.3614,2083.39,524653856.0,3516.1499,536733952.0
2015-08-14,107.6536,173.5762,105.3721,2091.54,458014432.0,3491.03,494463712.0
2015-08-17,107.7079,173.9023,105.3706,2102.44,432682560.0,3497.8999,443513312.0
2015-08-18,107.6799,173.6985,105.3059,2096.92,453743648.0,3495.3799,362270400.0
2015-08-19,107.5764,172.9039,105.2487,2079.61,578300480.0,3429.8401,478391424.0
2015-08-20,107.5244,172.2138,105.1805,2035.73,686628352.0,3353.48,629648576.0
2015-08-21,107.3723,171.121,105.0811,1970.89,1077363072.0,3247.26,780503808.0
2015-08-24,107.1344,169.4954,104.8323,1893.21,1350121472.0,3073.3899,1493507968.0
2015-08-25,107.3791,171.29,104.8793,1867.61,1063062848.0,3218.01,1119315456.0
2015-08-26,107.3605,171.5634,105.0941,1940.51,1047032768.0,3170.73,798318720.0
2015-08-27,107.5333,172.9793,105.2785,1987.66,937936192.0,3280.78,712856192.0
2015-08-28,107.487,172.9253,105.2188,1988.87,730504000.0,3286.5901,475797760.0
2015-09-01,107.3507,171.8452,105.0193,1913.85,884847040.0,3188.73,680870912.0
2015-09-02,107.38,171.8351,105.1082,1948.86,745239040.0,3198.8601,582584384.0
2015-09-03,107.4888,172.5498,105.1477,1951.13,642895104.0,3270.0901,723860288.0
2015-09-04,107.4018,171.8409,105.0852,1921.22,675811648.0,3180.25,742700544.0
2015-09-08,107.5372,172.6809,105.2831,1969.41,704348736.0,3233.8401,537196032.0
2015-09-09,107.6251,173.568,105.2116,1942.04,703961664.0,3269.98,586341632.0
2015-09-10,107.5538,172.9635,105.27,1952.29,678267456.0,3221.1399,561726656.0
2015-09-11,107.5409,172.8132,105.2775,1961.05,599817920.0,3187.9399,589705920.0
2015-09-14,107.4977,172.6116,105.2856,1953.03,564066048.0,3175.6201,478642976.0
